Date,Campaign,Ad Group,Sector,Country,Impressions,Clicks,Cost,Conversions,Conv. value
2024-01-14,BMW_Search,Brand,Commercial,UK,105191,15668,963.21,4477,831738.02
2024-01-15,BMW_Search,Brand,Commercial,UK,60736,487,1023.5,59,7410.06
2024-01-16,BMW_Search,Brand,Commercial,UK,149627,3650,1624.91,680,38997.0
2024-01-17,BMW_Search,Brand,Commercial,Turkey,27005,2377,464.68,885,209719.32
2024-01-18,BMW_Search,Brand,Commercial,France,67527,1454,396.26,484,69098.88
2024-01-19,BMW_Search,Brand,Commercial,France,62930,1045,1930.15,129,15179.2
2024-01-20,BMW_Search,Brand,Commercial,Germany,41482,379,837.54,144,22998.85
2024-01-21,BMW_Search,Brand,Commercial,Turkey,72292,3507,1899.84,1000,147757.47
2024-01-22,BMW_Search,Brand,Commercial,Germany,63797,5352,1180.36,1978,278397.57
2024-01-23,BMW_Search,Brand,Commercial,Turkey,29536,3567,1763.18,769,41248.05
2024-01-24,BMW_Search,Brand,Commercial,Turkey,44491,4339,1882.96,340,23598.62
2024-01-25,BMW_Search,Brand,Commercial,Turkey,12239,948,1263.2,320,65827.06
2024-01-26,BMW_Search,Brand,Commercial,UK,38664,4561,1074.46,18,1651.84
2024-01-27,BMW_Search,Brand,Commercial,UK,79128,11166,714.21,2640,431369.69
2024-01-28,BMW_Search,Brand,Commercial,Germany,149799,21386,456.57,4754,678545.69
2024-01-29,BMW_Search,Brand,Commercial,USA,99321,8589,1531.07,1933,249643.16
2024-01-30,BMW_Search,Brand,Commercial,Germany,37478,1425,1334.73,485,13196.74
2024-01-01,BMW_Search,Generic,Commercial,UK,48982,1311,1202.71,5,475.82
2024-01-02,BMW_Search,Generic,Commercial,USA,54236,5765,279.93,1878,186828.89
2024-01-03,BMW_Search,Generic,Commercial,Turkey,124865,5206,213.59,925,94919.27
2024-01-04,BMW_Search,Generic,Commercial,Turkey,52499,2329,746.26,888,107347.9
2024-01-05,BMW_Search,Generic,Commercial,Germany,98278,10311,1929.12,2086,315508.06
2024-01-06,BMW_Search,Generic,Commercial,USA,22309,2507,423.43,748,55127.1
2024-01-07,BMW_Search,Generic,Commercial,USA,70927,9315,300.69,3264,465190.19
2024-01-08,BMW_Search,Generic,Commercial,UK,88549,9511,1941.35,2425,390605.47
2024-01-09,BMW_Search,Generic,Commercial,France,126100,6938,461.84,949,234919.85
2024-01-10,BMW_Search,Generic,Commercial,Turkey,40401,1254,453.81,447,11199.83
2024-01-11,BMW_Search,Generic,Commercial,Turkey,15681,641,1303.68,225,27161.17
2024-01-12,BMW_Search,Generic,Commercial,UK,87744,5037,1275.92,240,19001.74
2024-01-13,BMW_Search,Generic,Commercial,UK,100909,12759,994.55,3886,407536.93
2024-01-14,BMW_Search,Generic,Commercial,France,85092,8774,241.59,2479,531728.21
2024-01-15,BMW_Search,Generic,Commercial,USA,74807,2421,2107.7,573,71264.32
2024-01-16,BMW_Search,Generic,Commercial,Germany,33520,4650,2254.42,1335,137959.71
2024-01-17,BMW_Search,Generic,Commercial,Turkey,97862,14094,1191.89,5488,564430.37
2024-01-18,BMW_Search,Generic,Commercial,UK,58041,3209,987.02,366,85998.4
2024-01-19,BMW_Search,Generic,Commercial,Turkey,53337,3701,934.43,399,10479.05
2024-01-20,BMW_Search,Generic,Commercial,Germany,88101,1621,2282.05,259,35775.28
2024-01-21,BMW_Search,Generic,Commercial,Turkey,73572,629,1635.68,164,21765.32
2024-01-22,BMW_Search,Generic,Commercial,Turkey,68332,4572,1581.91,1171,246200.74
2024-01-23,BMW_Search,Generic,Commercial,UK,121139,16146,475.74,6143,1362890.81
2024-01-24,BMW_Search,Generic,Commercial,France,29233,392,955.36,156,35288.71
2024-01-25,BMW_Search,Generic,Commercial,USA,48375,7214,2134.81,339,40477.9
2024-01-26,BMW_Search,Generic,Commercial,Turkey,16692,1896,1611.82,63,6029.3
2024-01-27,BMW_Search,Generic,Commercial,France,74739,3261,1655.01,34,3394.89
2024-01-28,BMW_Search,Generic,Commercial,Germany,46358,4887,1819.23,750,105882.45
2024-01-29,BMW_Search,Generic,Commercial,UK,111151,2094,209.14,779,107379.92
2024-01-30,BMW_Search,Generic,Commercial,Germany,24011,786,1136.33,141,22830.58
2024-01-01,BMW_Search,Competitor,Commercial,France,109282,2913,1606.48,6,570.07
2024-01-02,BMW_Search,Competitor,Commercial,France,93929,2008,886.56,581,123824.91
2024-01-03,BMW_Search,Competitor,Commercial,Turkey,123374,2968,334.84,185,12221.6
2024-01-04,BMW_Search,Competitor,Commercial,Turkey,50669,2680,1498.31,41,8098.02
2024-01-05,BMW_Search,Competitor,Commercial,Turkey,59023,6216,1177.86,1010,95193.53
2024-01-06,BMW_Search,Competitor,Commercial,USA,36795,2623,180.67,587,38184.88
2024-01-07,BMW_Search,Competitor,Commercial,USA,84717,6862,603.6,771,66598.88
2024-01-08,BMW_Search,Competitor,Commercial,USA,48428,2496,685.42,450,38035.2
2024-01-09,BMW_Search,Competitor,Commercial,UK,95101,9561,940.85,3163,535846.46
2024-01-10,BMW_Search,Competitor,Commercial,UK,46688,380,2376.68,149,16654.95
2024-01-11,BMW_Search,Competitor,Commercial,France,57223,7188,899.96,2793,570221.86
2024-01-12,BMW_Search,Competitor,Commercial,USA,91700,11543,2422.8,4518,956541.83
2024-01-13,BMW_Search,Competitor,Commercial,Germany,25791,2182,1944.85,264,19564.34
2024-01-14,BMW_Search,Competitor,Commercial,Germany,10243,316,1316.72,80,5355.66
2024-01-15,BMW_Search,Competitor,Commercial,USA,124485,10663,962.09,3095,535802.01
2024-01-16,BMW_Search,Competitor,Commercial,Turkey,86507,11569,306.3,2939,648340.6
2024-01-17,BMW_Search,Competitor,Commercial,Turkey,43615,3532,1214.97,689,117662.8
2024-01-18,BMW_Search,Competitor,Commercial,Turkey,51050,7560,927.11,666,86606.16
2024-01-19,BMW_Search,Competitor,Commercial,USA,7701,979,2032.59,233,36943.16
2024-01-20,BMW_Search,Competitor,Commercial,UK,106682,7839,2093.54,1034,194142.6
2024-01-21,BMW_Search,Competitor,Commercial,France,90572,7986,1712.46,1229,41821.66
2024-01-22,BMW_Search,Competitor,Commercial,USA,134896,3614,1081.42,551,132044.91
2024-01-23,BMW_Search,Competitor,Commercial,UK,9485,415,1304.9,76,17060.78
2024-01-24,BMW_Search,Competitor,Commercial,France,54025,7874,2432.45,3079,173651.2
2024-01-25,BMW_Search,Competitor,Commercial,Germany,16103,450,807.72,36,7392.07
2024-01-26,BMW_Search,Competitor,Commercial,UK,105807,2788,1178.44,302,21167.62
2024-01-27,BMW_Search,Competitor,Commercial,USA,80979,5118,246.92,967,210802.61
2024-01-28,BMW_Search,Competitor,Commercial,UK,25636,3046,649.59,1137,244768.12
2024-01-29,BMW_Search,Competitor,Commercial,Germany,3296,324,440.36,25,3273.25
2024-01-30,BMW_Search,Competitor,Commercial,UK,57703,7818,1687.67,1898,349043.0
2024-01-01,BMW_Search,Remarketing,Commercial,Turkey,103600,2185,829.97,136,15636.44
2024-01-02,BMW_Search,Remarketing,Commercial,Germany,76237,11135,1839.41,3478,554084.52
2024-01-03,BMW_Search,Remarketing,Commercial,France,20784,1500,1246.36,600,18631.0
2024-01-04,BMW_Search,Remarketing,Commercial,France,48703,6370,626.14,1483,150474.77
2024-01-05,BMW_Search,Remarketing,Commercial,Turkey,106380,15064,239.31,1884,105632.07
2024-01-06,BMW_Search,Remarketing,Commercial,USA,13599,512,789.75,23,2332.36
2024-01-07,BMW_Search,Remarketing,Commercial,USA,113597,5019,748.16,792,140133.64
2024-01-08,BMW_Search,Remarketing,Commercial,UK,11129,614,2398.36,107,6996.89
2024-01-09,BMW_Search,Remarketing,Commercial,UK,137619,3567,1189.06,169,17392.56
2024-01-10,BMW_Search,Remarketing,Commercial,Turkey,108030,13245,2026.94,1317,127460.31
2024-01-11,BMW_Search,Remarketing,Commercial,France,134899,12662,1731.43,94,12631.85
2024-01-12,BMW_Search,Remarketing,Commercial,UK,112744,1866,792.24,264,50678.66
2024-01-13,BMW_Search,Remarketing,Commercial,Turkey,120035,16531,963.42,3879,718411.29
2024-01-14,BMW_Search,Remarketing,Commercial,France,97646,1909,1974.46,434,62771.64
2024-01-15,BMW_Search,Remarketing,Commercial,UK,22973,695,67.04,132,9169.11
2024-01-16,BMW_Search,Remarketing,Commercial,France,121272,14330,168.93,2307,78357.26
2024-01-17,BMW_Search,Remarketing,Commercial,UK,122651,12109,172.68,3025,247364.93
2024-01-18,BMW_Search,Remarketing,Commercial,Germany,79632,465,1379.73,45,4094.05
2024-01-19,BMW_Search,Remarketing,Commercial,UK,6592,537,845.35,162,5348.17
2024-01-20,BMW_Search,Remarketing,Commercial,Turkey,95649,12071,139.7,3245,262653.58
2024-01-21,BMW_Search,Remarketing,Commercial,Turkey,142243,3178,358.83,296,49552.47
2024-01-22,BMW_Search,Remarketing,Commercial,UK,74009,5738,2431.04,999,231492.68
2024-01-23,BMW_Search,Remarketing,Commercial,France,122171,1411,237.51,381,12807.19
2024-01-24,BMW_Search,Remarketing,Commercial,France,28508,3208,1305.95,161,16260.82
2024-01-25,BMW_Search,Remarketing,Commercial,Germany,112763,13211,104.84,2104,394202.58
2024-01-26,BMW_Search,Remarketing,Commercial,Turkey,115622,3895,1994.43,1169,97868.15
2024-01-27,BMW_Search,Remarketing,Commercial,Germany,136752,17747,2142.9,1996,361690.88
2024-01-28,BMW_Search,Remarketing,Commercial,Turkey,100103,9473,1208.65,3115,733528.33
2024-01-29,BMW_Search,Remarketing,Commercial,Germany,50683,2347,1278.83,46,7407.84
2024-01-30,BMW_Search,Remarketing,Commercial,USA,76688,4547,62.38,424,12385.79
2024-01-01,Netflix_Search,Brand,Commercial,UK,36017,2330,704.28,613,124321.37
2024-01-02,Netflix_Search,Brand,Commercial,Germany,27466,986,600.82,363,35587.43
2024-01-03,Netflix_Search,Brand,Commercial,Turkey,77453,10063,2076.09,2408,288170.36
2024-01-04,Netflix_Search,Brand,Commercial,France,88180,8951,1003.15,2284,63558.3
2024-01-05,Netflix_Search,Brand,Commercial,Germany,85792,5754,2065.44,621,80070.62
2024-01-06,Netflix_Search,Brand,Commercial,UK,57217,2865,1698.82,523,60490.76
2024-01-07,Netflix_Search,Brand,Commercial,France,22606,2666,1242.02,707,30892.86
2024-01-08,Netflix_Search,Brand,Commercial,France,98781,5061,764.97,645,81648.82
2024-01-09,Netflix_Search,Brand,Commercial,UK,9750,399,1580.91,42,6949.31
2024-01-10,Netflix_Search,Brand,Commercial,France,115123,13691,2489.77,191,37065.92
2024-01-11,Netflix_Search,Brand,Commercial,Germany,147867,16161,2474.72,3074,713981.57
2024-01-12,Netflix_Search,Brand,Commercial,USA,101202,10027,2374.61,505,23644.33
2024-01-13,Netflix_Search,Brand,Commercial,USA,57392,1892,1448.33,182,39967.38
2024-01-14,Netflix_Search,Brand,Commercial,UK,146197,13466,912.46,1783,212338.36
2024-01-15,Netflix_Search,Brand,Commercial,France,75106,5313,1937.72,432,75363.6
2024-01-16,Netflix_Search,Brand,Commercial,Germany,133676,17631,1354.65,1844,402522.58
2024-01-17,Netflix_Search,Brand,Commercial,UK,123612,9460,2074.04,1840,110984.67
2024-01-18,Netflix_Search,Brand,Commercial,USA,106871,4805,58.18,1699,170175.82
2024-01-19,Netflix_Search,Brand,Commercial,UK,47159,5678,2272.84,1570,244190.75
2024-01-20,Netflix_Search,Brand,Commercial,UK,111646,13524,512.74,237,38926.56
2024-01-21,Netflix_Search,Brand,Commercial,USA,133953,2718,1518.94,837,198984.22
2024-01-22,Netflix_Search,Brand,Commercial,Germany,67520,2807,1444.8,966,172896.31
2024-01-23,Netflix_Search,Brand,Commercial,Germany,7955,877,1402.54,98,21199.31
2024-01-24,Netflix_Search,Brand,Commercial,USA,122001,12173,1821.5,1960,126268.05
2024-01-25,Netflix_Search,Brand,Commercial,USA,86600,2253,767.81,31,2218.88
2024-01-26,Netflix_Search,Brand,Commercial,UK,122374,8109,1724.99,1817,450044.55
2024-01-27,Netflix_Search,Brand,Commercial,USA,122954,16471,1621.38,6583,1059214.77
2024-01-28,Netflix_Search,Brand,Commercial,Germany,43750,2085,1182.42,71,1884.96
2024-01-29,Netflix_Search,Brand,Commercial,Turkey,108521,14285,1323.43,3851,843322.86
2024-01-30,Netflix_Search,Brand,Commercial,Turkey,111337,8600,2214.22,2200,114886.08
2024-01-01,Netflix_Search,Generic,Commercial,France,142029,857,1124.38,30,2727.5
2024-01-02,Netflix_Search,Generic,Commercial,UK,12461,824,1028.6,261,43478.77
2024-01-03,Netflix_Search,Generic,Commercial,UK,114351,4145,303.88,537,105003.15
2024-01-04,Netflix_Search,Generic,Commercial,France,31303,1464,947.84,347,19757.75
2024-01-05,Netflix_Search,Generic,Commercial,USA,128508,6964,698.04,1351,228937.76
2024-01-06,Netflix_Search,Generic,Commercial,Turkey,122125,16187,1893.63,6201,517782.88
2024-01-07,Netflix_Search,Generic,Commercial,Germany,118568,10915,1979.07,2112,322823.46
2024-01-08,Netflix_Search,Generic,Commercial,France,11370,1639,393.05,534,48004.92
2024-01-09,Netflix_Search,Generic,Commercial,USA,99216,9313,938.67,1192,112046.94
2024-01-10,Netflix_Search,Generic,Commercial,USA,81886,7867,1797.04,2757,251846.2
2024-01-11,Netflix_Search,Generic,Commercial,USA,40410,5056,766.22,786,65154.52
2024-01-12,Netflix_Search,Generic,Commercial,USA,9341,513,1478.91,37,5788.75
2024-01-13,Netflix_Search,Generic,Commercial,Germany,97462,11895,1296.05,4233,492361.57
2024-01-14,Netflix_Search,Generic,Commercial,France,46671,2899,1627.44,1026,98205.29
2024-01-15,Netflix_Search,Generic,Commercial,Germany,101084,14258,2318.9,5311,334870.22
2024-01-16,Netflix_Search,Generic,Commercial,France,128367,5827,1235.8,1555,43854.63
2024-01-17,Netflix_Search,Generic,Commercial,Turkey,91749,3763,807.81,459,26975.39
2024-01-18,Netflix_Search,Generic,Commercial,France,33350,1693,923.43,470,71964.9
2024-01-19,Netflix_Search,Generic,Commercial,Turkey,139394,7563,1866.38,1489,259763.37
2024-01-20,Netflix_Search,Generic,Commercial,UK,27910,2779,1293.17,555,82966.4
2024-01-21,Netflix_Search,Generic,Commercial,France,142962,2683,2427.57,114,14306.13
2024-01-22,Netflix_Search,Generic,Commercial,France,67004,4089,677.38,1514,100081.53
2024-01-23,Netflix_Search,Generic,Commercial,USA,61857,7552,484.71,2495,211567.89
2024-01-24,Netflix_Search,Generic,Commercial,Germany,25949,3123,515.53,130,29754.62
2024-01-25,Netflix_Search,Generic,Commercial,USA,138985,10000,199.12,932,74454.34
2024-01-26,Netflix_Search,Generic,Commercial,France,127116,15293,290.76,418,40438.63
2024-01-27,Netflix_Search,Generic,Commercial,Turkey,53491,3998,335.2,170,22458.37
2024-01-28,Netflix_Search,Generic,Commercial,Turkey,144178,19392,576.74,3991,369132.44
2024-01-29,Netflix_Search,Generic,Commercial,Turkey,114657,3734,1813.95,906,181122.15
2024-01-30,Netflix_Search,Generic,Commercial,USA,121604,96,666.78,26,4167.92
2024-01-01,Netflix_Search,Competitor,Commercial,UK,48276,2772,1292.87,1053,93553.82
2024-01-02,Netflix_Search,Competitor,Commercial,Germany,71258,8799,660.1,1127,200058.93
2024-01-03,Netflix_Search,Competitor,Commercial,France,82951,10335,1128.11,1492,200980.75
2024-01-04,Netflix_Search,Competitor,Commercial,Germany,135574,15497,1264.68,1464,58195.29
2024-01-05,Netflix_Search,Competitor,Commercial,UK,81859,1629,2316.97,453,46227.35
2024-01-06,Netflix_Search,Competitor,Commercial,France,49882,1665,1958.04,237,17294.77
2024-01-07,Netflix_Search,Competitor,Commercial,France,82054,5323,1927.73,1932,93038.07
2024-01-08,Netflix_Search,Competitor,Commercial,Germany,57126,2612,843.23,393,77593.69
2024-01-09,Netflix_Search,Competitor,Commercial,USA,43403,5078,1673.35,666,160012.54
2024-01-10,Netflix_Search,Competitor,Commercial,UK,111290,8907,610.37,1076,141166.76
2024-01-11,Netflix_Search,Competitor,Commercial,Germany,99200,2455,800.27,744,77848.48
2024-01-12,Netflix_Search,Competitor,Commercial,Germany,119888,10173,1091.98,1611,316732.96
2024-01-13,Netflix_Search,Competitor,Commercial,Turkey,107927,986,2423.27,181,30824.91
2024-01-14,Netflix_Search,Competitor,Commercial,USA,121770,9065,97.73,2884,203316.08
2024-01-15,Netflix_Search,Competitor,Commercial,Germany,79279,6199,108.01,1751,355377.7
2024-01-16,Netflix_Search,Competitor,Commercial,Germany,148294,18429,1860.59,6532,479255.89
2024-01-17,Netflix_Search,Competitor,Commercial,France,117370,9057,311.74,995,60788.57
2024-01-18,Netflix_Search,Competitor,Commercial,UK,125174,1587,1964.01,399,71722.33
2024-01-19,Netflix_Search,Competitor,Commercial,UK,67495,4669,2467.98,1200,131255.12
2024-01-20,Netflix_Search,Competitor,Commercial,Turkey,16710,1483,726.31,378,46712.48
2024-01-21,Netflix_Search,Competitor,Commercial,Germany,31106,3945,379.0,1535,63928.87
2024-01-22,Netflix_Search,Competitor,Commercial,UK,41786,1312,1495.03,204,30888.29
2024-01-23,Netflix_Search,Competitor,Commercial,UK,66284,5451,1453.2,1067,160318.61
2024-01-24,Netflix_Search,Competitor,Commercial,Germany,7728,367,1941.65,17,3755.52
2024-01-25,Netflix_Search,Competitor,Commercial,Germany,96694,12739,1142.31,1759,116853.02
2024-01-26,Netflix_Search,Competitor,Commercial,UK,61685,7629,937.4,815,144642.52
2024-01-27,Netflix_Search,Competitor,Commercial,Germany,68940,9969,1881.74,94,5316.71
2024-01-28,Netflix_Search,Competitor,Commercial,UK,114022,13066,2024.86,393,83365.81
2024-01-29,Netflix_Search,Competitor,Commercial,Turkey,136286,12318,89.69,3581,891748.69
2024-01-30,Netflix_Search,Competitor,Commercial,France,87739,13025,1370.08,2315,357282.01
2024-01-01,Netflix_Search,Remarketing,Commercial,Turkey,21805,2395,275.75,571,114561.07
2024-01-02,Netflix_Search,Remarketing,Commercial,France,43477,4286,2123.43,179,27589.84
2024-01-03,Netflix_Search,Remarketing,Commercial,UK,52040,6239,229.05,1765,368876.26
2024-01-04,Netflix_Search,Remarketing,Commercial,UK,120302,5067,1643.59,149,9815.61
2024-01-05,Netflix_Search,Remarketing,Commercial,France,91079,7519,1342.9,2836,542748.54
2024-01-06,Netflix_Search,Remarketing,Commercial,UK,7631,902,1458.11,3,495.99
2024-01-07,Netflix_Search,Remarketing,Commercial,UK,6947,88,601.81,27,1589.26
2024-01-08,Netflix_Search,Remarketing,Commercial,USA,87621,8802,1171.5,2725,190953.28
2024-01-09,Netflix_Search,Remarketing,Commercial,France,94968,11792,2174.75,1250,84363.32
2024-01-10,Netflix_Search,Remarketing,Commercial,USA,56039,5134,494.89,107,15517.14
2024-01-11,Netflix_Search,Remarketing,Commercial,Turkey,35377,4504,903.87,141,13913.7
2024-01-12,Netflix_Search,Remarketing,Commercial,Germany,62320,3501,544.17,334,40234.92
2024-01-13,Netflix_Search,Remarketing,Commercial,Germany,63074,3639,1942.25,55,3074.24
2024-01-14,Netflix_Search,Remarketing,Commercial,UK,34272,3152,112.29,427,47223.52
2024-01-15,Netflix_Search,Remarketing,Commercial,UK,116962,13160,536.66,3117,491859.07
2024-01-16,Netflix_Search,Remarketing,Commercial,Turkey,26340,797,1291.42,296,55652.92
2024-01-17,Netflix_Search,Remarketing,Commercial,Turkey,44698,6278,563.61,2003,383863.83
2024-01-18,Netflix_Search,Remarketing,Commercial,Germany,85068,6881,517.9,371,76037.57
2024-01-19,Netflix_Search,Remarketing,Commercial,Germany,127299,8445,1296.4,1871,53571.84
2024-01-20,Netflix_Search,Remarketing,Commercial,UK,112104,13197,2405.84,819,85833.86
2024-01-21,Netflix_Search,Remarketing,Commercial,Germany,19119,1858,2367.55,667,61801.72
2024-01-22,Netflix_Search,Remarketing,Commercial,Turkey,104153,14431,1204.84,2250,425624.74
2024-01-23,Netflix_Search,Remarketing,Commercial,Germany,13893,368,2126.17,45,6841.36
2024-01-24,Netflix_Search,Remarketing,Commercial,USA,137953,5183,393.54,1924,378094.41
2024-01-25,Netflix_Search,Remarketing,Commercial,Turkey,57004,4881,960.67,849,178486.47
2024-01-26,Netflix_Search,Remarketing,Commercial,UK,47198,1510,2343.91,155,29751.09
2024-01-27,Netflix_Search,Remarketing,Commercial,USA,97700,14482,2316.14,1330,42221.55
2024-01-28,Netflix_Search,Remarketing,Commercial,USA,82233,6693,1582.02,1086,179114.58
2024-01-29,Netflix_Search,Remarketing,Commercial,Turkey,8771,759,119.82,240,7848.03
2024-01-30,Netflix_Search,Remarketing,Commercial,USA,108864,841,1371.71,306,57395.69
2024-01-01,Spotify_Search,Brand,Commercial,USA,43463,900,86.6,114,5212.98
2024-01-02,Spotify_Search,Brand,Commercial,Turkey,31467,3976,1187.86,850,184986.86
2024-01-03,Spotify_Search,Brand,Commercial,France,117452,4484,2149.44,1657,278860.55
2024-01-04,Spotify_Search,Brand,Commercial,Germany,126844,15464,2253.9,2104,113289.22
2024-01-05,Spotify_Search,Brand,Commercial,France,97835,10133,1687.66,394,52206.07
2024-01-06,Spotify_Search,Brand,Commercial,France,53455,1110,587.31,66,13610.9
2024-01-07,Spotify_Search,Brand,Commercial,USA,61127,1426,1870.8,413,36557.71
2024-01-08,Spotify_Search,Brand,Commercial,France,29584,2126,604.25,189,35769.54
2024-01-09,Spotify_Search,Brand,Commercial,Germany,88147,11720,2436.19,4259,601811.52
2024-01-10,Spotify_Search,Brand,Commercial,Germany,36526,2766,1083.95,297,46141.3
2024-01-11,Spotify_Search,Brand,Commercial,Turkey,102933,10432,167.65,1621,397784.3
2024-01-12,Spotify_Search,Brand,Commercial,Turkey,39474,5278,133.58,974,59827.14
2024-01-13,Spotify_Search,Brand,Commercial,Germany,5070,665,1227.9,176,11834.83
2024-01-14,Spotify_Search,Brand,Commercial,France,108340,7487,2482.11,1856,305860.13
2024-01-15,Spotify_Search,Brand,Commercial,France,117307,3940,1875.15,1342,265601.91
